RT(milliseconds),TIC
1195710,935065
1195720,935344
1195730,935618
1195740,935284
1195750,935429
1195760,935666
1195770,935885
1195780,935441
1195790,935333
1195800,935585
1195810,936187
1195820,935904
1195830,935703
1195840,935596
1195850,935814
1195860,935664
1195870,935677
1195880,935456
1195890,935153
1195900,934668
1195910,934907
1195920,935362
1195930,935743
1195940,935976
1195950,935963
1195960,935479
1195970,935071
1195980,935129
1195990,935185
1196000,935259
1196010,935531
1196020,935841
1196030,935566
1196040,935236
1196050,935101
1196060,935158
1196070,935289
1196080,935749
1196090,935819
1196100,935640
1196110,935696
1196120,935666
1196130,935503
1196140,935515
1196150,935790
1196160,936150
1196170,935970
1196180,935736
1196190,935696
1196200,935537
1196210,935906
1196220,935955
1196230,936051
1196240,936065
1196250,936050
1196260,935837
1196270,935628
1196280,935556
1196290,935809
1196300,935586
1196310,935313
1196320,935182
1196330,935312
1196340,935634
1196350,935750
1196360,935473
1196370,935497
1196380,935440
1196390,935840
1196400,935628
1196410,935415
1196420,935401
1196430,935383
1196440,935685
1196450,935542
1196460,935446
1196470,935272
1196480,935276
1196490,935426
1196500,935636
1196510,935617
1196520,935604
1196530,935566
1196540,935528
1196550,935346
1196560,935161
1196570,935178
1196580,935396
1196590,935617
1196600,935831
1196610,935620
1196620,935463
1196630,935334
1196640,935368
1196650,935443
1196660,935440
1196670,935284
1196680,934982
1196690,935086
1196700,935223
1196710,935335
1196720,935159
1196730,935203
1196740,935377
1196750,935585
1196760,935693
1196770,935542
1196780,935154
1196790,935578
1196800,935688
1196810,935675
1196820,935186
1196830,935314
1196840,935888
1196850,935842
1196860,935334
1196870,935108
1196880,935482
1196890,935653
1196900,935568
1196910,935396
1196920,935313
1196930,935036
1196940,934886
1196950,934939
1196960,934946
1196970,935137
1196980,935197
1196990,935074
1197000,934814
1197010,935179
1197020,935451
1197030,935564
1197040,935555
1197050,935544
1197060,935485
1197070,935273
1197080,935417
1197090,935665
1197100,935685
1197110,935356
1197120,935057
1197130,935326
1197140,935945
1197150,935823
1197160,935423
1197170,935498
1197180,936119
1197190,936028
1197200,935426
1197210,934968
1197220,934936
1197230,935129
1197240,935478
1197250,935806
1197260,935726
1197270,935815
1197280,935895
1197290,935764
1197300,935234
1197310,935151
1197320,935203
1197330,935196
1197340,935180
1197350,935463
1197360,935628
1197370,935521
1197380,935495
1197390,935298
1197400,935347
1197410,935481
1197420,935731
1197430,935771
1197440,935863
1197450,936034
1197460,936020
1197470,935647
1197480,935342
1197490,935154
1197500,935257
1197510,935514
1197520,935561
1197530,935284
1197540,935194
1197550,935446
1197560,935350
1197570,935304
1197580,935255
1197590,935733
1197600,936049
1197610,936127
1197620,936123
1197630,935666
1197640,935788
1197650,935911
1197660,935782
1197670,935313
1197680,935162
1197690,935629
1197700,935905
1197710,936011
1197720,935736
1197730,935572
1197740,935381
1197750,935514
1197760,935565
1197770,935496
1197780,935332
1197790,935501
1197800,935594
1197810,935464
1197820,935182
1197830,935260
1197840,935561
1197850,935668
1197860,935384
1197870,935305
1197880,935392
1197890,935296
1197900,935452
1197910,935489
1197920,935694
1197930,935709
1197940,935881
1197950,935816
1197960,935396
1197970,935099
1197980,935434
1197990,935315
1198000,935203
1198010,935445
1198020,935692
1198030,935599
1198040,935088
1198050,935183
1198060,935224
1198070,935327
1198080,935597
1198090,935819
1198100,935819
1198110,935660
1198120,935702
1198130,935666
1198140,935605
1198150,935526
1198160,935531
1198170,935515
1198180,935343
1198190,935666
1198200,935671
1198210,935601
1198220,935090
1198230,935196
1198240,935426
1198250,935618
1198260,935943
1198270,935948
1198280,936035
1198290,935792
1198300,935861
1198310,936031
1198320,935826
1198330,935636
1198340,935572
1198350,935791
1198360,935951
1198370,935942
1198380,935858
1198390,935782
1198400,935561
1198410,935825
1198420,935828
1198430,935816
1198440,935284
1198450,935048
1198460,935161
1198470,935458
1198480,935683
1198490,935731
1198500,935554
1198510,935360
1198520,935283
1198530,935389
1198540,935437
1198550,935319
1198560,935690
1198570,935739
1198580,935541
1198590,935212
1198600,935537
1198610,935741
1198620,935553
1198630,935631
1198640,935671
1198650,935651
1198660,935590
1198670,935657
1198680,935745
1198690,935396
1198700,935321
1198710,935434
1198720,935719
1198730,935864
1198740,935811
1198750,935561
1198760,935494
1198770,935422
1198780,935373
1198790,935501
1198800,935872
1198810,935932
1198820,935628
1198830,935246
1198840,935600
1198850,935896
1198860,935736
1198870,935467
1198880,935441
1198890,935583
1198900,935596
1198910,935621
1198920,935706
1198930,935829
1198940,935666
1198950,935705
1198960,935942
1198970,935924
1198980,935728
1198990,935531
1199000,935333
1199010,935407
1199020,935628
1199030,936014
1199040,935848
1199050,935429
1199060,935242
1199070,935576
1199080,935773
1199090,935769
1199100,935858
1199110,935946
1199120,935731
1199130,935300
1199140,935130
1199150,935491
1199160,935763
1199170,935836
1199180,935972
1199190,935754
1199200,935494
1199210,935300
1199220,935372
1199230,935346
1199240,935548
1199250,935780
1199260,935864
1199270,935665
1199280,935794
1199290,935928
1199300,935836
1199310,935846
1199320,935805
1199330,935643
1199340,935644
1199350,935871
1199360,935948
1199370,935656
1199380,935376
1199390,935381
1199400,935441
1199410,935738
1199420,935784
1199430,935563
1199440,935496
1199450,935490
1199460,935924
1199470,936032
1199480,936236
1199490,935798
1199500,935557
1199510,935312
1199520,935644
1199530,935816
1199540,935735
1199550,935394
1199560,935253
1199570,935215
1199580,935179
1199590,935165
1199600,935161
1199610,935357
1199620,935413
1199630,935861
1199640,935845
1199650,935650
1199660,935545
1199670,935777
1199680,935927
1199690,935818
1199700,935570
1199710,935775
1199720,935769
1199730,935689
1199740,935424
1199750,935474
1199760,935758
1199770,935939
1199780,936036
1199790,935739
1199800,935456
1199810,935545
1199820,936000
1199830,936024
1199840,935444
1199850,934964
1199860,935359
1199870,935745
1199880,935808
1199890,935738
1199900,935752
1199910,935856
1199920,935815
1199930,936098
1199940,936153
1199950,935691
1199960,935602
1199970,935711
1199980,935957
1199990,936009
1200000,935857
1200010,935791
1200020,935535
1200030,935693
1200040,936231
1200050,936446
1200060,936337
1200070,935932
1200080,935621
1200090,935350
1200100,935003
1200110,934983
1200120,935340
1200130,935800
1200140,936005
1200150,935863
1200160,935272
1200170,935203
1200180,935407
1200190,935705
1200200,935643
1200210,935905
1200220,935966
1200230,935889
1200240,935763
1200250,935885
1200260,935783
1200270,935662
1200280,935669
1200290,935780
1200300,935656
1200310,935806
1200320,935638
1200330,935306
1200340,935260
1200350,935603
1200360,935525
1200370,935211
1200380,935387
1200390,935530
1200400,935589
1200410,935546
1200420,935595
1200430,935486
1200440,935461
1200450,935836
1200460,935988
1200470,935918
1200480,935884
1200490,936071
1200500,935870
1200510,935296
1200520,934923
1200530,935006
1200540,934930
1200550,934746
1200560,934783
1200570,935404
1200580,935828
1200590,935880
1200600,935705
1200610,935876
1200620,935676
1200630,935608
1200640,935715
1200650,935919
1200660,935830
1200670,935449
1200680,935182
1200690,935580
1200700,935542
1200710,935589
1200720,935276
1200730,935719
1200740,935910
1200750,936008
1200760,935839
1200770,935650
1200780,935530
1200790,935327
1200800,935571
1200810,935514
1200820,935741
1200830,935762
1200840,935891
1200850,935698
1200860,935434
1200870,935396
1200880,935426
1200890,935781
1200900,935886
1200910,935754
1200920,935744
1200930,935756
1200940,935558
1200950,935336
1200960,935521
1200970,935770
1200980,935774
1200990,935718
1201000,935966
1201010,935785
1201020,935685
1201030,936033
1201040,936308
1201050,936412
1201060,936366
1201070,936315
1201080,935899
1201090,935484
1201100,935688
1201110,935977
1201120,936082
1201130,935708
1201140,935633
1201150,935651
1201160,936004
1201170,935761
1201180,935284
1201190,935324
1201200,935501
1201210,935688
1201220,935422
1201230,935743
1201240,935618
1201250,935291
1201260,935148
1201270,935263
1201280,935456
1201290,935621
1201300,935600
1201310,935689
1201320,935252
1201330,935265
1201340,935411
1201350,935778
1201360,935867
1201370,935971
1201380,936014
1201390,935979
1201400,935675
1201410,935578
1201420,935415
1201430,935212
1201440,935150
1201450,935395
1201460,935801
1201470,935816
1201480,935852
1201490,935594
1201500,935598
1201510,935681
1201520,935786
1201530,935723
1201540,935411
1201550,935245
1201560,935475
1201570,935671
1201580,935695
1201590,935486
1201600,935350
1201610,935207
1201620,935126
1201630,935226
1201640,935567
1201650,935801
1201660,935998
1201670,935693
1201680,935246
1201690,935141
1201700,935489
1201710,935370
1201720,935395
1201730,935100
1201740,935207
1201750,935189
1201760,935726
1201770,935944
1201780,935807
1201790,935432
1201800,935430
1201810,935246
1201820,935231
1201830,935370
1201840,935404
1201850,935447
1201860,935623
1201870,935591
1201880,935499
1201890,935413
1201900,935681
1201910,935713
1201920,935583
1201930,935355
1201940,935417
1201950,935676
1201960,936271
1201970,936368
1201980,935941
1201990,935691
1202000,935549
1202010,935803
1202020,935751
1202030,935694
1202040,935628
1202050,935842
1202060,935987
1202070,935820
1202080,935490
1202090,935808
1202100,936161
1202110,936255
1202120,936035
1202130,936046
1202140,936135
1202150,936224
1202160,936209
1202170,935985
1202180,935468
1202190,934991
1202200,935113
1202210,935855
1202220,936116
1202230,936191
1202240,935990
1202250,935994
1202260,935741
1202270,935784
1202280,936011
1202290,936140
1202300,935786
1202310,935755
1202320,935750
1202330,935586
1202340,935424
1202350,935558
1202360,935970
1202370,936071
1202380,936068
1202390,935537
1202400,935244
1202410,935273
1202420,935821
1202430,935940
1202440,935671
1202450,935411
1202460,935711
1202470,935995
1202480,935888
1202490,935713
1202500,935673
1202510,935845
1202520,936122
1202530,936249
1202540,935958
1202550,934923
1202560,934730
1202570,935030
1202580,935544
1202590,935681
1202600,935690
1202610,935492
1202620,935310
1202630,935482
1202640,935630
1202650,935612
1202660,935680
1202670,935747
1202680,935564
1202690,935524
1202700,935805
1202710,935984
1202720,936067
1202730,936038
1202740,935970
1202750,935661
1202760,935599
1202770,935705
1202780,935807
1202790,935895
1202800,935944
1202810,935662
1202820,935651
1202830,935666
1202840,935758
1202850,935796
1202860,935874
1202870,935800
1202880,935596
1202890,935650
1202900,935878
1202910,935815
1202920,936751
1202930,936721
1202940,936502
1202950,935261
1202960,935151
1202970,935604
1202980,935779
1202990,935768
1203000,935601
1203010,935516
1203020,935834
1203030,936056
1203040,935951
1203050,935581
1203060,935628
1203070,935973
1203080,935987
1203090,935873
1203100,935498
1203110,935523
1203120,935657
1203130,935728
1203140,935599
1203150,935276
1203160,935370
1203170,935576
1203180,935651
1203190,935449
1203200,935621
1203210,935850
1203220,936258
1203230,936084
1203240,935508
1203250,935055
1203260,935021
1203270,935406
1203280,935912
1203290,936047
1203300,936136
1203310,935983
1203320,935698
1203330,935392
1203340,935354
1203350,935537
1203360,935664
1203370,935635
1203380,935971
1203390,935960
1203400,935882
1203410,935957
1203420,936253
1203430,936289
1203440,936051
1203450,935945
1203460,935947
1203470,935835
1203480,935737
1203490,935661
1203500,935499
1203510,935680
1203520,935888
1203530,935876
1203540,935901
1203550,935711
1203560,935979
1203570,936232
1203580,936824
1203590,936840
1203600,936358
1203610,936127
1203620,935795
1203630,935625
1203640,935321
1203650,935408
1203660,935395
1203670,935405
1203680,935440
1203690,935425
1203700,935516
1203710,935780
1203720,935804
1203730,935573
1203740,935591
1203750,935771
1203760,935854
1203770,935623
1203780,935706
1203790,936168
1203800,936024
1203810,936040
1203820,936000
1203830,936115
1203840,936464
1203850,936148
1203860,936100
1203870,935822
1203880,935906
1203890,935970
1203900,935886
1203910,935808
1203920,935805
1203930,935469
1203940,935485
1203950,935508
1203960,935620
1203970,935615
1203980,935612
1203990,935735
1204000,935680
1204010,935696
1204020,935770
1204030,935585
1204040,935424
1204050,935293
1204060,935719
1204070,935943
1204080,935846
1204090,935717
1204100,935679
1204110,935597
1204120,935309
1204130,935194
1204140,935201
1204150,935287
1204160,935495
1204170,935595
1204180,935550
1204190,935561
1204200,935583
1204210,935828
1204220,935800
1204230,935915
1204240,935774
1204250,935725
1204260,935481
1204270,935481
1204280,935325
1204290,935422
1204300,935199
1204310,935079
1204320,935054
1204330,935177
1204340,935628
1204350,935786
1204360,935684
1204370,935528
1204380,935874
1204390,935888
1204400,935752
1204410,935616
1204420,935799
1204430,935942
1204440,935985
1204450,935799
1204460,935483
1204470,935281
1204480,935628
1204490,935646
1204500,935263
1204510,934660
1204520,934843
1204530,935126
1204540,935722
1204550,935996
1204560,936129
1204570,936015
1204580,935946
1204590,935924
1204600,935740
1204610,935916
1204620,935911
1204630,936133
1204640,935908
1204650,935981
1204660,935852
1204670,935938
1204680,936071
1204690,935955
1204700,935626
1204710,935471
1204720,935656
1204730,935801
1204740,935683
1204750,935706
1204760,935718
1204770,935700
1204780,935839
1204790,935999
1204800,936141
1204810,936146
1204820,935896
1204830,935603
1204840,935366
1204850,935389
1204860,935446
1204870,935695
1204880,935996
1204890,936233
1204900,936006
1204910,935953
1204920,935929
1204930,935841
1204940,936010
1204950,936360
1204960,936558
1204970,936213
1204980,935789
1204990,935351
1205000,934989
1205010,935116
1205020,935261
1205030,935451
1205040,935400
1205050,935549
1205060,935554
1205070,935414
1205080,935636
1205090,935575
1205100,935614
1205110,935596
1205120,935569
1205130,935590
1205140,935315
1205150,935411
1205160,935768
1205170,936045
1205180,936259
1205190,935589
1205200,935291
1205210,935287
1205220,935663
1205230,935771
1205240,935839
1205250,935932
1205260,935846
1205270,935883
1205280,935701
1205290,935696
1205300,935866
1205310,936181
1205320,936221
1205330,935816
1205340,935631
1205350,935710
1205360,935678
1205370,935422
1205380,935276
1205390,935873
1205400,936155
1205410,936046
1205420,935512
1205430,935550
1205440,936001
1205450,936066
1205460,935887
1205470,935586
1205480,935441
1205490,935252
1205500,935456
1205510,935795
1205520,935883
1205530,935575
1205540,935646
1205550,935807
1205560,935808
1205570,935486
1205580,935467
1205590,935691
1205600,935795
1205610,935969
1205620,936011
1205630,935936
1205640,935936
1205650,935909
1205660,935944
1205670,935940
1205680,935874
1205690,936007
1205700,935909
1205710,935604
1205720,935261
